"Position","Const","Created","Modified","Description","Title","URL","Title.Type","IMDb.Rating","Runtime..mins.","Year","Genres","Num.Votes","Release.Date","Directors"
1407,"tt0095530","2022-05-30","2022-05-30",NA,"Little Dorrit","https://www.imdb.com/title/tt0095530/","movie",7.2,357,1987,"Drama, Romance",1155,"1987-12-11","Christine Edzard"
1408,"tt0101969","2022-05-30","2022-05-30",NA,"Grand Canyon","https://www.imdb.com/title/tt0101969/","movie",6.9,134,1991,"Crime, Drama",15983,"1991-12-25","Lawrence Kasdan"
1409,"tt0113819","2022-05-30","2022-05-30",NA,"Mighty Aphrodite","https://www.imdb.com/title/tt0113819/","movie",7,95,1995,"Comedy, Fantasy, Romance",40700,"1995-09-01","Woody Allen"
1410,"tt0117666","2022-05-30","2022-05-30",NA,"Sling Blade","https://www.imdb.com/title/tt0117666/","movie",8,135,1996,"Drama",94402,"1996-08-30","Billy Bob Thornton"
1411,"tt0116477","2022-05-30","2022-05-30",NA,"Hamlet","https://www.imdb.com/title/tt0116477/","movie",7.8,242,1996,"Drama",38411,"1996-12-25","Kenneth Branagh"
1412,"tt0120520","2022-05-30","2022-05-30",NA,"The Wings of the Dove","https://www.imdb.com/title/tt0120520/","movie",7.1,102,1997,"Drama, Romance",12499,"1997-09-04","Iain Softley"
1413,"tt0120885","2022-05-30","2022-05-30",NA,"Wag the Dog","https://www.imdb.com/title/tt0120885/","movie",7.1,97,1997,"Comedy, Drama",84684,"1997-12-17","Barry Levinson"
1414,"tt0118954","2022-05-30","2022-05-30",NA,"Deconstructing Harry","https://www.imdb.com/title/tt0118954/","movie",7.3,96,1997,"Comedy",45503,"1997-08-27","Woody Allen"
1415,"tt0118798","2022-05-30","2022-05-30",NA,"Bulworth","https://www.imdb.com/title/tt0118798/","movie",6.8,108,1998,"Comedy, Drama, Romance",26427,"1998-05-22","Warren Beatty"
1416,"tt0245574","2022-05-30","2022-05-30",NA,"Y tu mamá también","https://www.imdb.com/title/tt0245574/","movie",7.7,106,2001,"Drama",123482,"2001-06-08","Alfonso Cuarón"
1417,"tt0053143","2022-05-30","2022-05-30",NA,"Operation Petticoat","https://www.imdb.com/title/tt0053143/","movie",7.2,124,1959,"Comedy, Romance, War",14606,"1959-12-03","Blake Edwards"
1418,"tt0038000","2022-05-30","2022-05-30",NA,"Pride of the Marines","https://www.imdb.com/title/tt0038000/","movie",7.3,120,1945,"Biography, Drama, Romance, War",1484,"1945-08-07","Delmer Daves"
1419,"tt0037498","2022-05-30","2022-05-30",NA,"The Affairs of Susan","https://www.imdb.com/title/tt0037498/","movie",6.6,110,1945,"Comedy, Drama, Romance",370,"1945-01-12","William A. Seiter"
1420,"tt0037954","2022-05-30","2022-05-30",NA,"Objective, Burma!","https://www.imdb.com/title/tt0037954/","movie",7.3,142,1945,"Action, Adventure, Drama, War",4985,"1945-01-26","Raoul Walsh"
1421,"tt0038104","2022-05-30","2022-05-30",NA,"A Song to Remember","https://www.imdb.com/title/tt0038104/","movie",6.6,113,1945,"Biography, Drama, Music",1468,"1945-01-18","Charles Vidor"
1422,"tt0037906","2022-05-30","2022-05-30",NA,"A Medal for Benny","https://www.imdb.com/title/tt0037906/","movie",6.4,77,1945,"Drama",175,"1945-04-16","Irving Pichel"
1423,"tt0038243","2022-05-30","2022-05-30",NA,"What Next, Corporal Hargrove?","https://www.imdb.com/title/tt0038243/","movie",5.7,95,1945,"Comedy, War",270,"1945-11-21","Richard Thorpe"
1424,"tt0038047","2022-05-30","2022-05-30",NA,"Salty O'Rourke","https://www.imdb.com/title/tt0038047/","movie",6.3,100,1945,"Drama",231,"1945-03-22","Raoul Walsh"
1425,"tt6938828","2022-05-30","2022-05-30",NA,"At Eternity's Gate","https://www.imdb.com/title/tt6938828/","movie",6.9,111,2018,"Biography, Drama, History",35520,"2018-09-03","Julian Schnabel"
1426,"tt5649144","2022-05-30","2022-05-30",NA,"The Florida Project","https://www.imdb.com/title/tt5649144/","movie",7.6,111,2017,"Drama",114959,"2017-05-22","Sean Baker"
1427,"tt1322269","2022-05-30","2022-05-30",NA,"August: Osage County","https://www.imdb.com/title/tt1322269/","movie",7.2,121,2013,"Comedy, Drama",91146,"2013-09-09","John Wells"
1428,"tt0383694","2022-05-30","2022-05-30",NA,"Vera Drake","https://www.imdb.com/title/tt0383694/","movie",7.6,125,2004,"Crime, Drama",25752,"2004-09-06","Mike Leigh"
1429,"tt0087091","2022-05-30","2022-05-30",NA,"Country","https://www.imdb.com/title/tt0087091/","movie",6.6,105,1984,"Drama",2087,"1984-09-28","Richard Pearce"
1430,"tt0086992","2022-05-30","2022-05-30",NA,"The Bostonians","https://www.imdb.com/title/tt0086992/","movie",6.2,122,1984,"Drama, Romance",2157,"1984-05-31","James Ivory"
1431,"tt0088007","2022-05-30","2022-05-30",NA,"The River","https://www.imdb.com/title/tt0088007/","movie",6.3,124,1984,"Drama",7113,"1984-12-19","Mark Rydell"
1432,"tt0087089","2022-05-30","2022-05-30",NA,"The Cotton Club","https://www.imdb.com/title/tt0087089/","movie",6.5,129,1984,"Crime, Drama, Music",18305,"1984-12-04","Francis Ford Coppola"
1433,"tt1521197","2022-05-30","2022-05-30",NA,"Anonymous","https://www.imdb.com/title/tt1521197/","movie",6.8,130,2011,"Drama, Thriller",41124,"2011-09-11","Roland Emmerich"
1434,"tt1229822","2022-05-30","2022-05-30",NA,"Jane Eyre","https://www.imdb.com/title/tt1229822/","movie",7.3,120,2011,"Drama, Romance",88590,"2011-03-09","Cary Joji Fukunaga"
1435,"tt0983193","2022-05-30","2022-05-30",NA,"The Adventures of Tintin","https://www.imdb.com/title/tt0983193/","movie",7.3,107,2011,"Animation, Action, Adventure, Family, Mystery",231731,"2011-10-23","Steven Spielberg"
1436,"tt0433035","2022-05-30","2022-05-30",NA,"Real Steel","https://www.imdb.com/title/tt0433035/","movie",7,127,2011,"Action, Drama, Sci-Fi, Sport",329655,"2011-09-06","Shawn Levy"
1437,"tt1655420","2022-05-30","2022-05-30",NA,"My Week with Marilyn","https://www.imdb.com/title/tt1655420/","movie",6.9,99,2011,"Biography, Drama",87555,"2011-10-09","Simon Curtis"
1438,"tt0402399","2022-05-30","2022-05-30",NA,"The New World","https://www.imdb.com/title/tt0402399/","movie",6.7,135,2005,"Biography, Drama, History, Romance",86848,"2005-12-25","Terrence Malick"
1439,"tt0413015","2022-05-30","2022-05-30",NA,"Mrs. Henderson Presents","https://www.imdb.com/title/tt0413015/","movie",7,103,2005,"Comedy, Drama, Music, War",15853,"2005-09-09","Stephen Frears"
1440,"tt0399146","2022-05-30","2022-05-30",NA,"A History of Violence","https://www.imdb.com/title/tt0399146/","movie",7.4,96,2005,"Action, Crime, Drama, Thriller",239941,"2005-05-16","David Cronenberg"
1441,"tt0418773","2022-05-30","2022-05-30",NA,"Junebug","https://www.imdb.com/title/tt0418773/","movie",6.9,106,2005,"Comedy, Drama",22954,"2005-01-24","Phil Morrison"
1442,"tt0401383","2022-05-30","2022-05-30",NA,"Le scaphandre et le papillon","https://www.imdb.com/title/tt0401383/","movie",8,112,2007,"Biography, Drama",107950,"2007-05-22","Julian Schnabel"
1443,"tt0477051","2022-05-30","2022-05-30",NA,"Norbit","https://www.imdb.com/title/tt0477051/","movie",4.1,103,2007,"Comedy, Romance",74980,"2007-02-09","Brian Robbins"
1444,"tt0381849","2022-05-30","2022-05-30",NA,"3:10 to Yuma","https://www.imdb.com/title/tt0381849/","movie",7.7,122,2007,"Action, Crime, Drama, Western",312284,"2007-08-21","James Mangold"
1445,"tt0808417","2022-05-30","2022-05-30",NA,"Persepolis","https://www.imdb.com/title/tt0808417/","movie",8,96,2007,"Animation, Biography, Drama, History, War",95158,"2007-05-23","Marjane Satrapi, Vincent Paronnaud"
1446,"tt0765443","2022-05-30","2022-05-30",NA,"Eastern Promises","https://www.imdb.com/title/tt0765443/","movie",7.6,100,2007,"Crime, Drama, Thriller",243918,"2007-09-08","David Cronenberg"
1447,"tt0478134","2022-05-30","2022-05-30",NA,"In the Valley of Elah","https://www.imdb.com/title/tt0478134/","movie",7.2,121,2007,"Crime, Drama, Mystery",73105,"2007-09-01","Paul Haggis"
1448,"tt0332452","2022-05-30","2022-05-30",NA,"Troy","https://www.imdb.com/title/tt0332452/","movie",7.3,163,2004,"Drama, History",534547,"2004-05-09","Wolfgang Petersen"
1449,"tt0372824","2022-05-30","2022-05-30",NA,"Les choristes","https://www.imdb.com/title/tt0372824/","movie",7.8,97,2004,"Comedy, Drama, Music",62641,"2004-03-17","Christophe Barratier"
1450,"tt0174856","2022-05-30","2022-05-30",NA,"The Hurricane","https://www.imdb.com/title/tt0174856/","movie",7.6,146,1999,"Biography, Drama, Sport",97680,"1999-09-17","Norman Jewison"
1451,"tt0166943","2022-05-30","2022-05-30",NA,"Music of the Heart","https://www.imdb.com/title/tt0166943/","movie",6.8,124,1999,"Drama, Music",12803,"1999-09-06","Wes Craven"
1452,"tt0172396","2022-05-30","2022-05-30",NA,"The End of the Affair","https://www.imdb.com/title/tt0172396/","movie",7,102,1999,"Drama, Romance",23016,"1999-12-02","Neil Jordan"
1453,"tt0161023","2022-05-30","2022-05-30",NA,"Tumbleweeds","https://www.imdb.com/title/tt0161023/","movie",6.7,102,1999,"Comedy, Drama",3500,"1999-01-24","Gavin O'Connor"
1454,"tt0120866","2022-05-30","2022-05-30",NA,"Titus","https://www.imdb.com/title/tt0120866/","movie",7.1,162,1999,"Drama, History, Thriller",20780,"1999-12-25","Julie Taymor"
1455,"tt0123964","2022-05-30","2022-05-30",NA,"Life","https://www.imdb.com/title/tt0123964/","movie",6.7,108,1999,"Comedy, Crime, Drama",50853,"1999-04-13","Ted Demme"
1456,"tt0120802","2022-05-30","2022-05-30",NA,"Le violon rouge","https://www.imdb.com/title/tt0120802/","movie",7.6,130,1998,"Drama, Music, Mystery, Romance",33275,"1998-09-03","François Girard"
1457,"tt0145653","2022-05-30","2022-05-30",NA,"Angela's Ashes","https://www.imdb.com/title/tt0145653/","movie",7.3,145,1999,"Biography, Drama",22086,"1999-12-25","Alan Parker"
1458,"tt0120402","2022-05-30","2022-05-30",NA,"Ulee's Gold","https://www.imdb.com/title/tt0120402/","movie",7,113,1997,"Drama",7258,"1997-01-22","Victor Nunez"
1459,"tt0118566","2022-05-30","2022-05-30",NA,"Afterglow","https://www.imdb.com/title/tt0118566/","movie",6,119,1997,"Comedy, Drama, Romance",3600,"1997-05-11","Alan Rudolph"
1460,"tt0119280","2022-05-30","2022-05-30",NA,"Mrs Brown","https://www.imdb.com/title/tt0119280/","movie",7.2,101,1997,"Biography, Drama, History, Romance",14670,"1997-05-31","John Madden"
1461,"tt0119360","2022-05-30","2022-05-30",NA,"In & Out","https://www.imdb.com/title/tt0119360/","movie",6.4,90,1997,"Comedy, Romance",42031,"1997-09-10","Frank Oz"
1462,"tt0119485","2022-05-30","2022-05-30",NA,"Kundun","https://www.imdb.com/title/tt0119485/","movie",7,134,1997,"Biography, Drama, History, War",28562,"1997-12-11","Martin Scorsese"
1463,"tt0119843","2022-05-30","2022-05-30",NA,"Oscar and Lucinda","https://www.imdb.com/title/tt0119843/","movie",6.6,132,1997,"Drama, Romance",6946,"1997-12-31","Gillian Armstrong"
1464,"tt0119094","2022-05-30","2022-05-30",NA,"Face/Off","https://www.imdb.com/title/tt0119094/","movie",7.3,138,1997,"Action, Crime, Sci-Fi, Thriller",377847,"1997-06-19","John Woo"
1465,"tt0116410","2022-05-30","2022-05-30",NA,"Ghosts of Mississippi","https://www.imdb.com/title/tt0116410/","movie",6.7,130,1996,"Drama, History",11333,"1996-12-20","Rob Reiner"
1466,"tt0117381","2022-05-30","2022-05-30",NA,"Primal Fear","https://www.imdb.com/title/tt0117381/","movie",7.7,129,1996,"Crime, Drama, Mystery, Thriller",217695,"1996-04-01","Gregory Hoblit"
1467,"tt0116999","2022-05-30","2022-05-30",NA,"Marvin's Room","https://www.imdb.com/title/tt0116999/","movie",6.7,98,1996,"Drama",28366,"1996-12-18","Jerry Zaks"
1468,"tt0117364","2022-05-30","2022-05-30",NA,"The Portrait of a Lady","https://www.imdb.com/title/tt0117364/","movie",6.2,144,1996,"Drama, Romance",12009,"1996-08-28","Jane Campion"
1469,"tt0117039","2022-05-30","2022-05-30",NA,"Michael Collins","https://www.imdb.com/title/tt0117039/","movie",7.1,133,1996,"Biography, Drama, Thriller, War",31846,"1996-08-28","Neil Jordan"
1470,"tt0112365","2022-05-30","2022-05-30",NA,"Angels and Insects","https://www.imdb.com/title/tt0112365/","movie",6.8,116,1995,"Drama, Romance",4675,"1995-05-31","Philip Haas"
1471,"tt0116040","2022-05-30","2022-05-30",NA,"Daylight","https://www.imdb.com/title/tt0116040/","movie",5.9,114,1996,"Action, Adventure, Drama, Thriller",73470,"1996-12-05","Rob Cohen"
1472,"tt0117665","2022-05-30","2022-05-30",NA,"Sleepers","https://www.imdb.com/title/tt0117665/","movie",7.5,147,1996,"Crime, Drama, Thriller",223564,"1996-08-28","Barry Levinson"
1473,"tt0103939","2022-05-30","2022-05-30",NA,"Chaplin","https://www.imdb.com/title/tt0103939/","movie",7.5,143,1992,"Biography, Comedy, Drama",58128,"1992-12-16","Richard Attenborough"
1474,"tt0104348","2022-05-30","2022-05-30",NA,"Glengarry Glen Ross","https://www.imdb.com/title/tt0104348/","movie",7.7,100,1992,"Crime, Drama, Mystery",106089,"1992-08-30","James Foley"
1475,"tt0104928","2022-05-30","2022-05-30",NA,"Mr. Saturday Night","https://www.imdb.com/title/tt0104928/","movie",5.9,119,1992,"Comedy, Drama",6108,"1992-09-12","Billy Crystal"
1476,"tt0104756","2022-05-30","2022-05-30",NA,"Lorenzo's Oil","https://www.imdb.com/title/tt0104756/","movie",7.3,129,1992,"Biography, Drama",22793,"1992-12-30","George Miller"
1477,"tt0104237","2022-05-30","2022-05-30",NA,"Damage","https://www.imdb.com/title/tt0104237/","movie",6.7,111,1992,"Drama, Romance",18635,"1992-12-09","Louis Malle"
1478,"tt0101811","2022-05-30","2022-05-30",NA,"Enchanted April","https://www.imdb.com/title/tt0101811/","movie",7.3,95,1991,"Drama",6754,"1991-11-06","Mike Newell"
1479,"tt0105629","2022-05-30","2022-05-30",NA,"Toys","https://www.imdb.com/title/tt0105629/","movie",5.1,118,1992,"Adventure, Comedy, Drama, Family, Fantasy",32261,"1992-12-18","Barry Levinson"
1480,"tt0104427","2022-05-30","2022-05-30",NA,"Hoffa","https://www.imdb.com/title/tt0104427/","movie",6.6,140,1992,"Biography, Crime, Drama",23576,"1992-12-25","Danny DeVito"
1481,"tt0101316","2022-05-30","2022-05-30",NA,"L'amant","https://www.imdb.com/title/tt0101316/","movie",6.8,115,1992,"Biography, Drama, Romance",21754,"1992-01-22","Jean-Jacques Annaud"
1482,"tt0104802","2022-05-30","2022-05-30",NA,"The Mambo Kings","https://www.imdb.com/title/tt0104802/","movie",6.4,104,1992,"Drama, Music",5630,"1992-02-07","Arne Glimcher"
1483,"tt0105107","2022-05-30","2022-05-30",NA,"Passion Fish","https://www.imdb.com/title/tt0105107/","movie",7.4,135,1992,"Drama",5711,"1992-09-17","John Sayles"
1484,"tt0107756","2022-05-30","2022-05-30",NA,"Orlando","https://www.imdb.com/title/tt0107756/","movie",7.1,94,1992,"Biography, Drama, Fantasy, Romance",16830,"1992-09-01","Sally Potter"
1485,"tt0108122","2022-05-30","2022-05-30",NA,"Short Cuts","https://www.imdb.com/title/tt0108122/","movie",7.7,188,1993,"Comedy, Drama",45244,"1993-09-04","Robert Altman"
1486,"tt0106582","2022-05-30","2022-05-30",NA,"Cliffhanger","https://www.imdb.com/title/tt0106582/","movie",6.5,113,1993,"Action, Adventure, Thriller",130846,"1993-05-20","Renny Harlin"
1487,"tt0107206","2022-05-30","2022-05-30",NA,"In the Line of Fire","https://www.imdb.com/title/tt0107206/","movie",7.2,128,1993,"Action, Crime, Drama, Thriller",104861,"1993-07-08","Wolfgang Petersen"
1488,"tt0107840","2022-05-30","2022-05-30",NA,"Poetic Justice","https://www.imdb.com/title/tt0107840/","movie",6.1,109,1993,"Drama, Romance",15111,"1993-07-23","John Singleton"
1489,"tt0112579","2022-05-30","2022-05-30",NA,"The Bridges of Madison County","https://www.imdb.com/title/tt0112579/","movie",7.6,135,1995,"Drama, Romance",82309,"1995-06-02","Clint Eastwood"
1490,"tt0110005","2022-05-30","2022-05-30",NA,"Heavenly Creatures","https://www.imdb.com/title/tt0110005/","movie",7.3,99,1994,"Biography, Crime, Drama, Thriller",64193,"1994-07-08","Peter Jackson"
1491,"tt0097322","2022-05-30","2022-05-30",NA,"The Fabulous Baker Boys","https://www.imdb.com/title/tt0097322/","movie",6.9,114,1989,"Comedy, Drama, Music, Romance",24243,"1989-10-13","Steve Kloves"
1492,"tt0084917","2022-05-30","2022-05-30",NA,"The World According to Garp","https://www.imdb.com/title/tt0084917/","movie",7.1,136,1982,"Comedy, Drama",27464,"1982-07-14","George Roy Hill"
1493,"tt0816442","2022-05-30","2022-05-30",NA,"The Book Thief","https://www.imdb.com/title/tt0816442/","movie",7.5,131,2013,"Drama, War",136159,"2013-10-03","Brian Percival"
1494,"tt0120679","2022-05-30","2022-05-30",NA,"Frida","https://www.imdb.com/title/tt0120679/","movie",7.3,123,2002,"Biography, Drama, Romance",90377,"2002-08-29","Julie Taymor"
1495,"tt0120879","2022-05-30","2022-05-30",NA,"Velvet Goldmine","https://www.imdb.com/title/tt0120879/","movie",6.9,118,1998,"Drama, Music",36069,"1998-05-22","Todd Haynes"
1496,"tt0055489","2022-05-30","2022-05-30",NA,"Summer and Smoke","https://www.imdb.com/title/tt0055489/","movie",6.9,118,1961,"Drama, Romance",1916,"1961-11-16","Peter Glenville"
1497,"tt0055382","2022-05-30","2022-05-30",NA,"The Roman Spring of Mrs. Stone","https://www.imdb.com/title/tt0055382/","movie",6.4,103,1961,"Drama, Romance",2764,"1961-12-25","José Quintero"
1498,"tt0054594","2022-05-30","2022-05-30",NA,"The Absent Minded Professor","https://www.imdb.com/title/tt0054594/","movie",6.7,92,1961,"Comedy, Family, Sci-Fi, Sport",8533,"1961-03-16","Robert Stevenson"
1499,"tt0035360","2022-05-30","2022-05-30",NA,"Son of Fury: The Story of Benjamin Blake","https://www.imdb.com/title/tt0035360/","movie",7.1,98,1942,"Drama",1685,"1942-01-29","John Cromwell"
1500,"tt0055728","2022-05-30","2022-05-30",NA,"Advise & Consent","https://www.imdb.com/title/tt0055728/","movie",7.7,139,1962,"Drama, Thriller",7146,"1962-05-08","Otto Preminger"
1501,"tt0043132","2022-05-30","2022-05-30",NA,"Where the Sidewalk Ends","https://www.imdb.com/title/tt0043132/","movie",7.6,95,1950,"Crime, Drama, Film-Noir",9225,"1950-07-07","Otto Preminger"
1502,"tt0037865","2022-05-30","2022-05-30",NA,"Leave Her to Heaven","https://www.imdb.com/title/tt0037865/","movie",7.6,110,1945,"Drama, Film-Noir, Romance, Thriller",13378,"1945-12-25","John M. Stahl"
1503,"tt0033238","2022-05-31","2022-05-31",NA,"Waterloo Bridge","https://www.imdb.com/title/tt0033238/","movie",7.7,108,1940,"Drama, Romance, War",10203,"1940-05-17","Mervyn LeRoy"
1504,"tt0043350","2022-05-31","2022-05-31",NA,"The Blue Veil","https://www.imdb.com/title/tt0043350/","movie",7.2,113,1951,"Drama",424,"1951-10-26","Busby Berkeley, Curtis Bernhardt"
1505,"tt0043882","2022-05-31","2022-05-31",NA,"On the Riviera","https://www.imdb.com/title/tt0043882/","movie",6.3,89,1951,"Comedy, Musical",1079,"1951-05-16","Walter Lang"
1506,"tt6412452","2022-06-01","2022-06-01",NA,"The Ballad of Buster Scruggs","https://www.imdb.com/title/tt6412452/","movie",7.3,133,2018,"Comedy, Drama, Musical, Mystery, Romance, Western",147885,"2018-08-31","Joel Coen, Ethan Coen"
1507,"tt4257262","2022-06-01","2022-06-01",NA,"American Gigolo","https://www.imdb.com/title/tt4257262/","tvSeries",7.1,55,2022,"Crime, Drama, Mystery, Romance, Thriller",3653,"2022-09-09",""
1508,"tt0066989","2022-06-03","2022-06-03",NA,"Les deux Anglaises et le continent","https://www.imdb.com/title/tt0066989/","movie",7.2,130,1971,"Drama, Romance",5507,"1971-11-18","François Truffaut"
1509,"tt10986410","2022-06-05","2022-06-05",NA,"Ted Lasso","https://www.imdb.com/title/tt10986410/","tvSeries",8.8,30,2020,"Comedy, Drama, Sport",208595,"2020-08-14",""
1510,"tt6852178","2022-06-05","2022-06-05",NA,"Benediction","https://www.imdb.com/title/tt6852178/","movie",6.7,137,2021,"Biography, Drama, War",1785,"2021-09-12","Terence Davies"
1511,"tt10172266","2022-06-08","2022-06-08",NA,"Red White & Royal Blue","https://www.imdb.com/title/tt10172266/","movie",NA,NA,NA,"Comedy",NA,"","Matthew López"
1512,"tt0062414","2022-06-09","2022-06-09",NA,"Ulysses","https://www.imdb.com/title/tt0062414/","movie",6.4,132,1967,"Drama",931,"1967-03-14","Joseph Strick"
1513,"tt0060481","2022-06-09","2022-06-09",NA,"La guerre est finie","https://www.imdb.com/title/tt0060481/","movie",7.3,121,1966,"Drama, War",2273,"1966-05-09","Alain Resnais"
1514,"tt0062407","2022-06-09","2022-06-09",NA,"Two for the Road","https://www.imdb.com/title/tt0062407/","movie",7.4,111,1967,"Comedy, Drama, Romance",13841,"1967-04-27","Stanley Donen"
1515,"tt0061180","2022-06-09","2022-06-09",NA,"The Whisperers","https://www.imdb.com/title/tt0061180/","movie",7.2,106,1967,"Drama",1313,"1967-06-30","Bryan Forbes"
1516,"tt0102753","2022-06-09","2022-06-09",NA,"Rambling Rose","https://www.imdb.com/title/tt0102753/","movie",6.6,112,1991,"Drama",5152,"1991-09-10","Martha Coolidge"
1517,"tt2049403","2022-06-10","2022-06-10",NA,"Beetlejuice 2","https://www.imdb.com/title/tt2049403/","movie",NA,NA,NA,"Comedy, Fantasy, Horror",NA,"","Tim Burton"
1518,"tt0111756","2022-06-16","2022-06-16",NA,"Wyatt Earp","https://www.imdb.com/title/tt0111756/","movie",6.7,191,1994,"Action, Adventure, Biography, Drama, Western",51602,"1994-06-24","Lawrence Kasdan"
1519,"tt0111454","2022-06-16","2022-06-16",NA,"Tom & Viv","https://www.imdb.com/title/tt0111454/","movie",6.3,125,1994,"Biography, Drama, Romance",1752,"1994-04-15","Brian Gilbert"
1520,"tt0109446","2022-06-16","2022-06-16",NA,"The Client","https://www.imdb.com/title/tt0109446/","movie",6.7,119,1994,"Crime, Drama, Mystery, Thriller",67237,"1994-07-20","Joel Schumacher"
1521,"tt0110638","2022-06-16","2022-06-16",NA,"Nell","https://www.imdb.com/title/tt0110638/","movie",6.5,112,1994,"Drama",29537,"1994-12-14","Michael Apted"
1522,"tt0109306","2022-06-16","2022-06-16",NA,"Blue Sky","https://www.imdb.com/title/tt0109306/","movie",6.4,101,1994,"Drama, Romance",7641,"1994-08-24","Tony Richardson"
1523,"tt0111257","2022-06-16","2022-06-16",NA,"Speed","https://www.imdb.com/title/tt0111257/","movie",7.3,116,1994,"Action, Adventure, Thriller",364289,"1994-06-07","Jan de Bont"
1524,"tt0111503","2022-06-16","2022-06-16",NA,"True Lies","https://www.imdb.com/title/tt0111503/","movie",7.3,141,1994,"Action, Comedy, Thriller",259437,"1994-07-12","James Cameron"
1525,"tt0111579","2022-06-16","2022-06-16",NA,"Utomlennye solntsem","https://www.imdb.com/title/tt0111579/","movie",7.8,135,1994,"Drama, War",15546,"1994-02-07","Nikita Mikhalkov"
1526,"tt0106966","2022-06-16","2022-06-16",NA,"Fresa y chocolate","https://www.imdb.com/title/tt0106966/","movie",7.4,108,1993,"Comedy, Drama, Romance",5720,"1993-12-31","Juan Carlos Tabío, Tomás Gutiérrez Alea"
1527,"tt0031316","2022-06-16","2022-06-16",NA,"Five Times Five","https://www.imdb.com/title/tt0031316/","short",7.7,20,1939,"Documentary, Short, Biography, History",11,"1939-07-19","Frank P. Donovan"
1528,"tt0031253","2022-06-16","2022-06-16",NA,"Drunk Driving","https://www.imdb.com/title/tt0031253/","short",6.5,22,1939,"Drama, Short",164,"1939-10-28","David Miller"
1529,"tt0031953","2022-06-16","2022-06-16",NA,"Sons of Liberty","https://www.imdb.com/title/tt0031953/","short",5.8,20,1939,"Short, Biography, Drama, History",364,"1939-05-20","Michael Curtiz"
1530,"tt0118147","2022-06-17","2022-06-17",NA,"When We Were Kings","https://www.imdb.com/title/tt0118147/","movie",8,88,1996,"Documentary, Sport",18136,"1996-01-31","Leon Gast"
1531,"tt0024816","2022-06-17","2022-06-17",NA,"The Affairs of Cellini","https://www.imdb.com/title/tt0024816/","movie",6,79,1934,"Comedy, Drama, History",429,"1934-08-24","Gregory La Cava"
1532,"tt0025464","2022-06-17","2022-06-17",NA,"Manhattan Melodrama","https://www.imdb.com/title/tt0025464/","movie",7.1,93,1934,"Crime, Drama, Romance",4352,"1934-05-04","W.S. Van Dyke, George Cukor, Jack Conway"
1533,"tt0025251","2022-06-17","2022-06-17",NA,"Hide-Out","https://www.imdb.com/title/tt0025251/","movie",6.9,81,1934,"Comedy, Crime, Drama, Romance",834,"1934-08-18","W.S. Van Dyke"
1534,"tt0024909","2022-06-17","2022-06-17",NA,"Bosom Friends","https://www.imdb.com/title/tt0024909/","short",NA,10,1934,"Short",NA,"1934-04-23",""
1535,"tt0025840","2022-06-17","2022-06-17",NA,"Strikes and Spares","https://www.imdb.com/title/tt0025840/","short",6.3,9,1934,"Short, Sport",241,"1934-10-20","Felix E. Feist"
1536,"tt0025977","2022-06-17","2022-06-17",NA,"What, No Men?","https://www.imdb.com/title/tt0025977/","short",6,21,1935,"Comedy, Musical, Short",64,"1935-01-05","Ralph Staub"
1537,"tt0025488","2022-06-17","2022-06-17",NA,"Men in Black","https://www.imdb.com/title/tt0025488/","short",7.7,19,1934,"Comedy, Short",1357,"1934-09-28","Ray McCarey"
1538,"tt0025260","2022-06-17","2022-06-17",NA,"Holiday Land","https://www.imdb.com/title/tt0025260/","short",5.9,8,1934,"Animation, Short, Family, Fantasy, Musical",161,"1934-11-09","Sid Marcus"
1539,"tt0025332","2022-06-17","2022-06-17",NA,"Jolly Little Elves","https://www.imdb.com/title/tt0025332/","short",6,9,1934,"Animation, Musical, Short, Family, Comedy",203,"1934-10-01","Manuel Moreno, Walter Lantz"
1540,"tt0025423","2022-06-17","2022-06-17",NA,"The Lost Patrol","https://www.imdb.com/title/tt0025423/","movie",6.8,73,1934,"Action, Adventure, Drama, War",3373,"1934-02-16","John Ford"
1541,"tt0025774","2022-06-17","2022-06-17",NA,"She Loves Me Not","https://www.imdb.com/title/tt0025774/","movie",5.9,85,1934,"Comedy, Romance",182,"1934-08-31","Elliott Nugent"
1542,"tt0024025","2022-06-17","2022-06-17",NA,"Flying Down to Rio","https://www.imdb.com/title/tt0024025/","movie",6.6,89,1933,"Comedy, Musical, Romance",3765,"1933-12-22","Thornton Freeland"
1543,"tt0023990","2022-06-17","2022-06-17",NA,"Eskimo","https://www.imdb.com/title/tt0023990/","movie",6.9,117,1933,"Drama",539,"1933-11-14","W.S. Van Dyke"
1544,"tt0025607","2022-06-17","2022-06-17",NA,"Operator 13","https://www.imdb.com/title/tt0025607/","movie",6,85,1934,"Drama, History, Musical, Romance, War, Western",1433,"1934-06-08","Richard Boleslawski"
1545,"tt0025493","2022-06-17","2022-06-17",NA,"The Merry Widow","https://www.imdb.com/title/tt0025493/","movie",7.2,99,1934,"Comedy, Musical, Romance",2990,"1934-10-11","Ernst Lubitsch"
1546,"tt0051193","2022-06-17","2022-06-17",NA,"Wild Is the Wind","https://www.imdb.com/title/tt0051193/","movie",6.7,114,1957,"Drama",1028,"1957-12-11","George Cukor"
